pickup_year,pickup_month,pickup_day,pickup_time,trip_distance,pickup_location,dropoff_location,fare_amount,extra,mta_tax,tolls_amount,improvement_surcharge,tip_amount,total_amount,payment_type,dropped_airport
2016.0,1.0,1.0,0.0,7.8,40.72014236,1.0,40.79058075,1.0,32.5,0.5,6.76,0.5,0.0,-73.96884918,0
2016.0,11.0,15.0,0.0,1.9,249.0,48.0,8.5,0.5,0.5,0.0,0.3,1.95,11.75,1.0,0
2016.0,11.0,1.0,0.0,1.0,141.0,236.0,5.0,0.5,0.5,0.0,0.3,0.0,6.3,2.0,0
2016.0,1.0,1.0,0.0,2.4,40.74423981,1.0,40.76871109,1.0,11.0,0.5,3.05,0.5,0.0,-73.98545837,0
2016.0,7.0,10.0,0.0,3.1,236.0,48.0,12.0,0.0,0.5,0.0,0.3,0.0,12.8,2.0,0
2016.0,1.0,1.0,0.0,3.1,40.75527954,1.0,40.72063446,1.0,19.5,0.5,4.15,0.5,0.0,-73.99514771,0
2016.0,11.0,1.0,0.0,1.27,68.0,68.0,6.0,0.5,0.5,0.0,0.3,1.46,8.76,1.0,0
2016.0,2.0,1.0,0.0,5.59,40.75246048,1.0,40.77384949,1.0,20.0,0.5,4.26,0.5,0.0,-73.91213989,0
2016.0,7.0,10.0,0.0,6.39,262.0,114.0,21.0,0.0,0.5,0.0,0.3,4.36,26.16,1.0,0
2016.0,7.0,17.0,0.0,1.51,239.0,151.0,6.0,0.5,0.5,0.0,0.3,1.82,9.12,1.0,0
2016.0,2.0,1.0,0.0,9.64,40.76988983,1.0,40.69215012,1.0,28.0,0.5,5.86,0.5,0.0,-73.95111084,0
2016.0,9.0,4.0,0.0,4.9,230.0,145.0,15.5,0.5,0.5,0.0,0.3,3.35,20.15,1.0,0
2016.0,9.0,4.0,0.0,13.7,158.0,265.0,60.0,0.5,0.0,10.5,0.3,14.25,85.55,1.0,0
2016.0,11.0,15.0,0.0,1.57,234.0,79.0,7.0,0.5,0.5,0.0,0.3,1.5,9.8,1.0,0
2016.0,1.0,1.0,0.0,1.1,40.79573059,1.0,40.80493164,1.0,6.0,0.5,1.0,0.5,0.0,-73.96251678,0
2016.0,7.0,17.0,0.0,8.51,229.0,56.0,24.0,0.5,0.5,5.54,0.3,0.0,30.84,2.0,0
2016.0,1.0,1.0,0.0,1.4,40.72937012,1.0,40.74564743,1.0,9.0,0.5,3.09,0.5,0.0,-73.98392487,0
2016.0,1.0,29.0,0.0,1.61,40.75052643,1.0,40.73408127,1.0,9.0,0.5,1.96,0.0,0.0,-73.98933411,0
2016.0,9.0,4.0,0.0,0.9,144.0,148.0,7.0,0.5,0.5,0.0,0.3,1.65,9.95,1.0,0
2016.0,1.0,29.0,0.0,3.32,40.76662064,1.0,40.74729156,1.0,19.0,0.5,1.0,0.0,0.0,-73.99324036,0
2016.0,11.0,1.0,0.0,1.29,164.0,48.0,7.5,0.5,0.5,0.0,0.3,0.0,8.8,2.0,0
2016.0,11.0,1.0,0.0,0.81,100.0,230.0,6.0,0.5,0.5,0.0,0.3,1.82,9.12,1.0,0
2016.0,9.0,4.0,0.0,0.0,170.0,170.0,2.5,0.5,0.5,0.0,0.3,7.0,10.8,1.0,0
2016.0,11.0,1.0,0.0,6.22,79.0,7.0,22.5,0.5,0.5,0.0,0.3,4.76,28.56,1.0,0
2016.0,11.0,1.0,0.0,3.8,148.0,13.0,13.0,0.5,0.5,0.0,0.3,1.0,15.3,1.0,0
2016.0,9.0,4.0,0.0,0.7,230.0,48.0,6.0,0.5,0.5,0.0,0.3,0.0,7.3,2.0,0
2016.0,1.0,1.0,0.0,6.9,40.75601196,1.0,40.71789551,1.0,21.5,0.5,4.56,0.5,0.0,-74.01550293,0
2016.0,11.0,1.0,0.0,0.92,249.0,68.0,6.0,0.5,0.5,0.0,0.3,1.82,9.12,1.0,0
2016.0,1.0,1.0,0.0,7.25,40.75571823,1.0,40.68455124,2.0,26.0,0.5,0.0,0.5,0.0,-73.97881317,0
2016.0,2.0,1.0,0.0,9.52,40.72964096,1.0,40.62136078,2.0,28.5,0.5,0.0,0.5,0.0,-73.98803711,0
2016.0,11.0,1.0,0.0,0.72,79.0,4.0,6.0,0.5,0.5,0.0,0.3,0.0,7.3,2.0,0
2016.0,11.0,1.0,0.0,2.12,68.0,231.0,13.5,0.5,0.5,0.0,0.3,1.0,15.8,1.0,0
2016.0,2.0,1.0,0.0,7.21,40.73043823,1.0,40.76591873,1.0,22.5,0.5,5.95,0.5,0.0,-73.91465759,0
2016.0,7.0,17.0,0.0,5.9,79.0,41.0,18.0,0.5,0.5,0.0,0.3,3.85,23.15,1.0,0
2016.0,1.0,29.0,0.0,0.0,40.77203751,1.0,40.77203369,3.0,2.5,0.5,0.0,0.0,0.0,-73.94992065,0
2016.0,11.0,1.0,0.0,4.36,90.0,262.0,15.5,0.5,0.5,0.0,0.3,3.36,20.16,1.0,0
2016.0,11.0,1.0,0.0,1.8,249.0,170.0,10.0,0.5,0.5,0.0,0.3,2.25,13.55,1.0,0
2016.0,11.0,1.0,0.0,2.7,100.0,79.0,11.5,0.5,0.5,0.0,0.3,2.55,15.35,1.0,0
2016.0,9.0,4.0,0.0,4.38,107.0,239.0,15.0,0.5,0.5,0.0,0.3,0.0,16.3,2.0,0
2016.0,9.0,4.0,0.0,0.73,148.0,45.0,5.5,0.5,0.5,0.0,0.3,0.0,6.8,2.0,0
2016.0,1.0,1.0,0.0,5.0,40.76044846,1.0,40.79938507,2.0,17.5,0.5,0.0,0.5,0.0,-73.93881226,0
2016.0,1.0,1.0,0.0,1.8,40.74240875,1.0,40.72634888,2.0,8.0,0.5,0.0,0.5,0.0,-74.00236511,0
2016.0,7.0,17.0,0.0,8.2,68.0,36.0,26.5,0.5,0.5,0.0,0.3,0.0,27.8,2.0,0
2016.0,9.0,4.0,0.0,1.3,163.0,100.0,6.5,0.5,0.5,0.0,0.3,0.0,7.8,2.0,0
2016.0,9.0,4.0,0.0,0.6,148.0,114.0,5.5,0.5,0.5,0.0,0.3,2.0,8.8,1.0,0
2016.0,7.0,17.0,0.0,3.04,74.0,42.0,11.0,0.5,0.5,0.0,0.3,0.0,12.3,2.0,0
2016.0,7.0,10.0,0.0,1.8,113.0,231.0,8.5,0.0,0.5,0.0,0.3,1.85,11.15,1.0,0
2016.0,1.0,1.0,0.0,3.44,40.78274536,1.0,40.74558258,2.0,21.5,0.5,0.0,0.5,0.0,-73.99375916,0
2016.0,2.0,1.0,0.0,1.98,40.74129868,1.0,40.7219696,2.0,8.5,0.5,0.0,0.5,0.0,-73.99640656,0
2016.0,2.0,1.0,0.0,9.8,40.76997375,1.0,40.76748276,1.0,27.5,0.5,6.85,0.5,5.54,-73.95632935,0
2016.0,2.0,1.0,0.0,3.18,40.76527023,1.0,40.726017,1.0,13.0,0.5,2.86,0.5,0.0,-73.99843597,0
2016.0,7.0,10.0,0.0,3.28,68.0,43.0,13.5,0.0,0.5,0.0,0.3,2.86,17.16,1.0,0
2016.0,11.0,15.0,0.0,1.09,48.0,142.0,6.0,0.5,0.5,0.0,0.3,1.46,8.76,1.0,0
2016.0,9.0,4.0,0.0,2.4,233.0,68.0,13.0,0.5,0.5,0.0,0.3,1.5,15.8,1.0,0
2016.0,11.0,15.0,0.0,2.2,148.0,256.0,8.0,0.5,0.5,0.0,0.3,0.0,9.3,2.0,0
2016.0,11.0,1.0,0.0,2.26,230.0,230.0,12.0,0.5,0.5,0.0,0.3,0.0,13.3,2.0,0
2016.0,9.0,4.0,0.0,1.1,48.0,142.0,6.5,0.5,0.5,0.0,0.3,0.0,7.8,2.0,0
2016.0,1.0,1.0,0.0,2.2,40.71857834,1.0,40.73994446,1.0,11.0,0.5,1.5,0.5,0.0,-74.00513458,0
2016.0,2.0,1.0,0.0,3.5,40.72489929,1.0,40.7187767,1.0,13.5,0.5,4.0,0.5,0.0,-73.95331573,0
2016.0,2.0,1.0,0.0,0.9,40.72665787,1.0,40.73950195,1.0,5.0,0.5,1.25,0.5,0.0,-74.00292206,0
2016.0,1.0,1.0,0.0,1.22,40.76873016,1.0,40.77035904,1.0,6.0,0.5,0.0,0.5,0.0,-73.87529755,0
2016.0,2.0,1.0,0.0,0.78,40.72485352,1.0,40.73249435,1.0,5.0,0.5,0.0,0.5,0.0,-73.98773956,0
2016.0,11.0,1.0,0.0,0.99,79.0,249.0,9.0,0.5,0.5,0.0,0.3,2.58,12.88,1.0,0
2016.0,1.0,1.0,0.0,1.61,40.77116013,1.0,40.75273895,2.0,8.5,0.5,0.0,0.5,0.0,-73.9756012,0
2016.0,7.0,10.0,0.0,1.84,144.0,234.0,7.5,0.0,0.5,0.0,0.3,1.66,9.96,1.0,0
2016.0,1.0,1.0,0.0,1.64,40.78523636,1.0,40.7779808,1.0,8.5,0.5,0.0,0.5,0.0,-73.94556427,0
2016.0,2.0,19.0,0.0,5.2,40.72071838,1.0,40.78392792,1.0,23.0,0.5,3.5,0.5,0.0,-73.95639038,0
2016.0,1.0,1.0,0.0,1.53,40.79764175,1.0,40.78512955,1.0,8.0,0.5,1.86,0.5,0.0,-73.9536972,0
2016.0,11.0,15.0,0.0,1.1,234.0,68.0,6.0,0.5,0.5,0.0,0.3,0.0,7.3,2.0,0
2016.0,1.0,1.0,0.0,1.2,40.71217346,1.0,40.71220016,2.0,7.0,0.5,0.0,0.5,0.0,-73.95133209,0
2016.0,2.0,19.0,0.0,0.5,40.76261902,1.0,40.76929474,1.0,4.0,0.5,1.05,0.5,0.0,-73.95773315,0
2016.0,1.0,1.0,0.0,3.6,40.75671387,1.0,40.75147247,2.0,16.0,0.5,0.0,0.5,0.0,-74.00363159,0
2016.0,7.0,10.0,0.0,1.7,233.0,113.0,10.0,0.0,0.5,0.0,0.3,0.0,10.8,2.0,0
2016.0,9.0,4.0,0.0,1.8,249.0,170.0,9.5,0.5,0.5,0.0,0.3,2.15,12.95,1.0,0
2016.0,9.0,4.0,0.0,0.39,143.0,239.0,3.5,0.5,0.5,0.0,0.3,0.0,4.8,1.0,0
2016.0,7.0,10.0,0.0,0.95,90.0,249.0,5.0,0.0,0.5,0.0,0.3,1.16,6.96,1.0,0
2016.0,9.0,4.0,0.0,2.63,162.0,262.0,9.0,0.5,0.5,0.0,0.3,2.06,12.36,1.0,0
2016.0,2.0,1.0,0.0,3.0,40.73098755,1.0,40.76638794,1.0,10.5,0.5,2.35,0.5,0.0,-73.98557281,0
2016.0,11.0,15.0,0.0,6.1,186.0,181.0,21.5,0.5,0.5,0.0,0.3,4.55,27.35,1.0,0
2016.0,1.0,1.0,0.0,4.3,40.76222229,1.0,40.74314117,2.0,15.5,0.5,0.0,0.5,0.0,-73.89775848,0
2016.0,2.0,19.0,0.0,18.66,40.64672089,2.0,40.78675079,1.0,52.0,0.5,6.0,0.0,5.54,-73.94694519,0
2016.0,1.0,1.0,0.0,3.4,0.0,1.0,0.0,2.0,14.5,0.5,0.0,0.5,0.0,0.0,0
2016.0,9.0,4.0,0.0,3.6,107.0,255.0,14.5,0.5,0.5,0.0,0.3,3.15,18.95,1.0,0
2016.0,11.0,1.0,0.0,0.6,100.0,50.0,5.5,0.5,0.5,0.0,0.3,1.35,8.15,1.0,0
2016.0,7.0,10.0,0.0,9.45,138.0,161.0,28.5,0.0,0.5,5.54,0.3,0.0,34.84,2.0,0
2016.0,9.0,4.0,0.0,5.58,141.0,256.0,21.0,0.5,0.5,0.0,0.3,0.0,22.3,1.0,0
2016.0,7.0,10.0,0.0,0.99,50.0,142.0,8.0,0.0,0.5,0.0,0.3,2.2,11.0,1.0,0
2016.0,11.0,1.0,0.0,0.4,229.0,229.0,3.5,0.5,0.5,0.0,0.3,0.2,5.0,1.0,0
2016.0,9.0,4.0,0.0,1.52,234.0,161.0,6.5,0.5,0.5,0.0,0.3,1.95,9.75,1.0,0
2016.0,7.0,17.0,0.0,0.5,114.0,249.0,4.0,0.5,0.5,0.0,0.3,0.0,5.3,2.0,0
2016.0,7.0,10.0,0.0,1.4,161.0,50.0,8.0,0.0,0.5,0.0,0.3,0.0,8.8,1.0,0
2016.0,11.0,15.0,0.0,0.8,100.0,230.0,5.0,0.5,0.5,0.0,0.3,1.85,8.15,1.0,0
2016.0,9.0,4.0,0.0,4.3,107.0,145.0,16.0,0.5,0.5,0.0,0.3,1.5,18.8,1.0,0
2016.0,11.0,1.0,0.0,2.3,170.0,45.0,12.5,0.5,0.5,0.0,0.3,0.0,13.8,2.0,0
2016.0,11.0,15.0,0.0,4.7,141.0,179.0,16.0,0.5,0.5,0.0,0.3,0.0,17.3,2.0,0
2016.0,11.0,1.0,0.0,3.71,107.0,263.0,13.0,0.5,0.5,0.0,0.3,0.0,14.3,2.0,0
2016.0,9.0,4.0,0.0,2.7,230.0,125.0,13.5,0.5,0.5,0.0,0.3,0.0,14.8,2.0,0
2016.0,2.0,1.0,0.0,0.8,40.74738693,1.0,40.74481201,1.0,5.0,0.5,1.0,0.5,0.0,-73.98693848,0
2016.0,7.0,17.0,0.0,1.0,148.0,224.0,5.0,0.5,0.5,0.0,0.3,1.55,7.85,1.0,0
2016.0,2.0,1.0,0.0,5.38,40.68151855,1.0,40.63312912,2.0,20.5,0.5,0.0,0.5,0.0,-74.03476715,0
2016.0,11.0,1.0,0.0,2.73,161.0,79.0,11.0,0.5,0.5,0.0,0.3,2.46,14.76,1.0,0
2016.0,11.0,1.0,0.0,5.0,48.0,7.0,20.0,0.5,0.5,0.0,0.3,3.2,24.5,1.0,0
2016.0,2.0,1.0,0.0,0.79,40.73253632,1.0,40.7263031,1.0,5.0,0.5,0.94,0.5,0.0,-73.98604584,0
2016.0,1.0,1.0,0.0,1.8,40.7265892,1.0,40.71507263,2.0,9.0,0.5,0.0,0.5,0.0,-74.00948334,0
2016.0,9.0,4.0,0.0,13.77,48.0,26.0,40.5,0.5,0.5,0.0,0.3,0.0,41.8,1.0,0
2016.0,7.0,17.0,0.0,1.74,158.0,211.0,8.0,0.5,0.5,0.0,0.3,1.86,11.16,1.0,0
2016.0,9.0,4.0,0.0,4.2,100.0,7.0,17.5,0.5,0.5,0.0,0.3,0.0,18.8,2.0,0
2016.0,1.0,1.0,0.0,1.3,40.80292892,1.0,40.78598404,2.0,5.5,0.5,0.0,0.5,0.0,-73.94567108,0
2016.0,1.0,1.0,0.0,5.6,40.73323441,1.0,40.69191742,1.0,22.5,0.5,4.75,0.5,0.0,-73.92458344,0
2016.0,9.0,4.0,0.0,7.2,148.0,7.0,25.0,0.5,0.5,0.0,0.3,5.25,31.55,1.0,0
2016.0,11.0,1.0,0.0,0.6,246.0,246.0,4.0,0.5,0.5,0.0,0.3,0.0,5.3,2.0,0
2016.0,2.0,19.0,0.0,1.83,40.78752136,1.0,40.77555084,2.0,9.5,0.5,0.0,0.5,0.0,-73.95046234,0
2016.0,11.0,1.0,0.0,2.06,65.0,211.0,7.5,0.5,0.5,0.0,0.3,0.0,8.8,1.0,0
2016.0,11.0,1.0,0.0,1.18,112.0,255.0,7.5,0.5,0.5,0.0,0.3,1.76,10.56,1.0,0
2016.0,9.0,4.0,0.0,5.0,148.0,145.0,16.0,0.5,0.5,0.0,0.3,3.46,20.76,1.0,0
2016.0,1.0,1.0,0.0,1.9,40.80129242,1.0,40.8229332,2.0,9.0,0.5,0.0,0.5,0.0,-73.95064545,0
2016.0,9.0,4.0,0.0,7.2,230.0,244.0,23.5,0.5,0.5,0.0,0.3,0.0,24.8,2.0,0
2016.0,1.0,1.0,0.0,11.2,40.75771332,1.0,40.70281219,1.0,32.5,0.5,0.0,0.5,0.0,-73.90223694,0
2016.0,11.0,15.0,0.0,4.6,170.0,256.0,18.0,0.5,0.5,0.0,0.3,5.75,25.05,1.0,0
2016.0,9.0,4.0,0.0,0.9,144.0,79.0,6.0,0.5,0.5,0.0,0.3,1.45,8.75,1.0,0
2016.0,9.0,4.0,0.0,3.3,246.0,45.0,14.0,0.5,0.5,0.0,0.3,3.05,18.35,1.0,0
2016.0,1.0,29.0,0.0,1.1,40.75214386,1.0,40.75810623,1.0,9.5,0.5,2.05,0.0,0.0,-73.9728241,0
2016.0,2.0,1.0,0.0,1.5,40.75969315,1.0,40.76162338,2.0,7.5,0.5,0.0,0.5,0.0,-73.97425079,0
2016.0,7.0,10.0,0.0,2.0,107.0,68.0,10.0,0.0,0.5,0.0,0.3,1.0,11.8,1.0,0
2016.0,9.0,4.0,0.0,1.03,148.0,144.0,8.0,0.5,0.5,0.0,0.3,1.86,11.16,1.0,0
2016.0,1.0,1.0,0.0,1.89,40.73961639,1.0,40.72181702,2.0,9.0,0.5,0.0,0.5,0.0,-73.99531555,0
2016.0,11.0,1.0,0.0,3.0,230.0,224.0,12.5,0.5,0.5,0.0,0.3,0.0,13.8,2.0,0
2016.0,7.0,10.0,0.0,0.7,90.0,186.0,4.5,0.0,0.5,0.0,0.3,0.0,5.3,2.0,0
2016.0,1.0,1.0,0.0,5.52,40.74304962,1.0,40.76314163,2.0,19.0,0.5,0.0,0.5,0.0,-73.9134903,0
2016.0,2.0,1.0,0.0,1.8,40.74960327,1.0,40.76078415,2.0,7.5,0.5,0.0,0.5,0.0,-73.90837097,0
2016.0,2.0,1.0,0.0,2.0,40.77127075,1.0,40.74992752,2.0,8.5,0.5,0.0,0.5,0.0,-73.98575592,0
2016.0,1.0,1.0,0.0,1.1,40.73469543,1.0,40.73240662,2.0,7.5,0.5,0.0,0.5,0.0,-73.98184204,0
2016.0,7.0,10.0,0.0,12.88,234.0,14.0,36.5,0.0,0.5,0.0,0.3,7.46,44.76,1.0,0
2016.0,7.0,10.0,0.0,1.4,239.0,237.0,7.0,0.0,0.5,0.0,0.3,1.55,9.35,1.0,0
2016.0,11.0,15.0,0.0,2.3,142.0,41.0,8.5,0.5,0.5,0.0,0.3,1.95,11.75,1.0,0
2016.0,7.0,10.0,0.0,4.4,41.0,229.0,17.0,0.0,0.5,0.0,0.3,3.5,21.3,1.0,0
2016.0,2.0,1.0,0.0,8.72,40.77379608,1.0,40.7665596,1.0,25.0,0.5,7.96,0.5,5.54,-73.95373535,0
2016.0,9.0,4.0,0.0,2.9,144.0,48.0,11.5,0.5,0.5,0.0,0.3,0.0,12.8,2.0,0
2016.0,11.0,1.0,0.0,5.93,229.0,82.0,20.5,0.5,0.5,0.0,0.3,0.0,21.8,2.0,0
2016.0,9.0,4.0,0.0,2.2,90.0,148.0,9.0,0.5,0.5,0.0,0.3,2.5,12.8,1.0,0
2016.0,9.0,4.0,0.0,9.2,230.0,243.0,28.5,0.5,0.5,0.0,0.3,0.0,29.8,2.0,0
2016.0,2.0,19.0,0.0,1.67,40.72801208,1.0,40.72592926,2.0,10.5,0.5,0.0,0.5,0.0,-73.97740936,0
2016.0,1.0,1.0,0.0,3.3,40.74909973,1.0,40.78369141,1.0,12.0,0.5,2.66,0.5,0.0,-73.97364807,0
2016.0,9.0,4.0,0.0,1.63,137.0,229.0,7.0,0.5,0.5,0.0,0.3,1.0,9.3,1.0,0
2016.0,1.0,1.0,0.0,1.0,40.75685883,1.0,40.74861145,1.0,6.0,0.5,1.45,0.5,0.0,-73.97830963,0
2016.0,1.0,1.0,0.0,2.68,40.71841049,1.0,40.74520874,1.0,10.0,0.5,2.0,0.5,0.0,-73.99134827,0
2016.0,11.0,15.0,0.0,5.5,137.0,37.0,18.5,0.5,0.5,0.0,0.3,0.0,19.8,2.0,0
2016.0,2.0,1.0,0.0,0.78,40.77514648,1.0,40.76886368,1.0,5.5,0.5,1.5,0.5,0.0,-73.95835114,0
2016.0,1.0,1.0,0.0,15.64,40.6440506,1.0,40.73073578,2.0,44.0,0.5,0.0,0.5,0.0,-73.94842529,0
2016.0,11.0,1.0,0.0,1.85,162.0,234.0,11.5,0.5,0.5,0.0,0.3,0.0,12.8,2.0,0
2016.0,7.0,10.0,0.0,2.23,239.0,263.0,10.5,0.0,0.5,0.0,0.3,2.26,13.56,1.0,0
2016.0,2.0,1.0,0.0,4.18,40.71746445,1.0,40.68853378,1.0,15.5,0.5,3.36,0.5,0.0,-73.95697021,0
2016.0,1.0,1.0,0.0,11.55,40.65715027,1.0,40.65415955,2.0,36.5,0.5,0.0,0.5,0.0,-73.88738251,0
2016.0,11.0,15.0,0.0,0.85,239.0,238.0,4.5,0.5,0.5,0.0,0.3,0.87,6.67,1.0,0
2016.0,11.0,1.0,0.0,0.67,79.0,148.0,5.0,0.5,0.5,0.0,0.3,1.26,7.56,1.0,0
2016.0,7.0,17.0,0.0,0.2,50.0,50.0,3.0,0.5,0.5,0.0,0.3,0.85,5.15,1.0,0
2016.0,7.0,10.0,0.0,1.72,229.0,43.0,7.5,0.0,0.5,0.0,0.3,1.66,9.96,1.0,0
2016.0,2.0,19.0,0.0,2.0,40.72153854,1.0,40.69762802,2.0,8.5,0.5,0.0,0.5,0.0,-73.98711395,0
2016.0,2.0,1.0,0.0,10.9,40.64710617,1.0,40.6567955,1.0,36.0,0.5,0.0,0.5,0.0,-73.95624542,0
2016.0,2.0,25.0,0.0,0.7,40.76377106,1.0,40.73538971,2.0,5.0,0.5,0.0,0.0,0.0,-73.99201202,0
2016.0,1.0,1.0,0.0,3.21,40.72389603,1.0,40.68840027,2.0,11.5,0.5,0.0,0.5,0.0,-73.99584961,0
2016.0,7.0,17.0,0.0,4.5,88.0,137.0,16.0,0.5,0.5,0.0,0.3,3.45,20.75,1.0,0
2016.0,11.0,1.0,0.0,1.6,217.0,37.0,7.5,0.5,0.5,0.0,0.3,3.0,11.8,1.0,0
2016.0,7.0,10.0,0.0,10.2,138.0,162.0,29.0,0.0,0.5,5.54,0.3,0.0,35.34,2.0,0
2016.0,2.0,1.0,0.0,1.3,40.74373627,1.0,40.74378204,2.0,6.5,0.5,0.0,0.5,0.0,-74.00640106,0
2016.0,9.0,4.0,0.0,10.0,186.0,89.0,31.0,0.5,0.5,0.0,0.3,0.0,32.3,1.0,0
2016.0,9.0,4.0,0.0,0.6,79.0,79.0,4.0,0.5,0.5,0.0,0.3,1.05,6.35,1.0,0
2016.0,11.0,15.0,0.0,1.0,230.0,162.0,6.0,0.5,0.5,0.0,0.3,0.0,7.3,1.0,0
2016.0,7.0,10.0,0.0,3.5,170.0,231.0,13.0,0.0,0.5,0.0,0.3,0.0,13.8,2.0,0
2016.0,7.0,10.0,0.0,11.68,138.0,230.0,34.5,0.0,0.5,5.54,0.3,10.21,51.05,1.0,0
2016.0,11.0,1.0,0.0,1.51,114.0,209.0,7.5,0.5,0.5,0.0,0.3,0.0,8.8,2.0,0
2016.0,11.0,1.0,0.0,3.28,230.0,75.0,11.5,0.5,0.5,0.0,0.3,0.0,12.8,1.0,0
2016.0,2.0,1.0,0.0,8.4,40.70205688,1.0,40.65234375,2.0,25.5,0.5,0.0,0.5,0.0,-73.96052551,0
2016.0,1.0,1.0,0.0,7.04,40.77649689,1.0,40.7091217,1.0,20.5,0.5,5.45,0.5,0.0,-74.00563812,0
2016.0,1.0,29.0,0.0,0.6,40.72400284,1.0,40.71913147,1.0,5.0,0.5,1.0,0.0,0.0,-74.00527191,0
2016.0,2.0,1.0,0.0,12.1,40.7177887,1.0,40.84487152,2.0,34.5,0.5,0.0,0.5,0.0,-73.93504333,0
2016.0,7.0,10.0,0.0,0.64,230.0,230.0,5.0,0.0,0.5,0.0,0.3,1.16,6.96,1.0,0
2016.0,7.0,10.0,0.0,4.05,138.0,93.0,16.5,0.0,0.5,0.0,0.3,4.32,21.62,1.0,0
2016.0,2.0,1.0,0.0,0.6,40.75068283,1.0,40.7532959,2.0,4.0,0.5,0.0,0.5,0.0,-73.96799469,0
2016.0,9.0,4.0,0.0,5.55,166.0,246.0,18.5,0.5,0.5,0.0,0.3,2.0,21.8,1.0,0
2016.0,2.0,1.0,0.0,3.21,40.73931122,1.0,40.77110672,2.0,11.5,0.5,0.0,0.5,0.0,-73.95668793,0
2016.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,5.5,0.5,0.0,0.5,0.0,0.0,0
2016.0,2.0,19.0,0.0,1.0,40.75737381,1.0,40.7580719,3.0,2.5,0.5,0.0,0.5,0.0,-73.97323608,0
2016.0,9.0,4.0,0.0,10.3,45.0,41.0,30.0,0.5,0.5,0.0,0.3,6.25,37.55,1.0,0
2016.0,7.0,10.0,0.0,2.59,211.0,170.0,11.5,0.0,0.5,0.0,0.3,0.0,12.3,2.0,0
2016.0,1.0,1.0,0.0,2.25,40.73940659,1.0,40.74438858,1.0,10.5,0.5,2.36,0.5,0.0,-73.97486877,0
2016.0,7.0,10.0,0.0,1.36,43.0,163.0,8.0,0.0,0.5,0.0,0.3,0.0,8.8,1.0,0
2016.0,2.0,1.0,0.0,2.2,40.67805099,1.0,40.65243149,1.0,9.5,0.5,2.15,0.5,0.0,-73.95429993,0
2016.0,11.0,1.0,0.0,0.8,234.0,90.0,6.0,0.5,0.5,0.0,0.3,0.0,7.3,2.0,0
2016.0,9.0,4.0,0.0,4.36,162.0,41.0,15.0,0.5,0.5,0.0,0.3,0.0,16.3,2.0,0
2016.0,2.0,19.0,0.0,2.3,40.73352051,1.0,40.76136398,1.0,11.5,0.5,2.55,0.5,0.0,-73.99002075,0
2016.0,9.0,4.0,0.0,2.39,114.0,233.0,9.5,0.5,0.5,0.0,0.3,2.16,12.96,1.0,0
2016.0,9.0,4.0,0.0,1.38,230.0,137.0,8.0,0.5,0.5,0.0,0.3,1.86,11.16,1.0,0
2016.0,9.0,4.0,0.0,0.84,141.0,229.0,5.0,0.5,0.5,0.0,0.3,0.0,6.3,2.0,0
2016.0,1.0,29.0,0.0,5.41,40.77938843,1.0,40.8412323,1.0,18.0,0.5,4.7,0.0,0.0,-73.9400177,0
2016.0,11.0,15.0,0.0,0.8,137.0,224.0,4.5,0.5,0.5,0.0,0.3,1.0,6.8,1.0,0
2016.0,7.0,10.0,0.0,14.08,50.0,124.0,42.0,0.0,0.5,0.0,0.3,0.0,42.8,2.0,0
2016.0,7.0,17.0,0.0,3.25,249.0,48.0,11.5,0.5,0.5,0.0,0.3,2.56,15.36,1.0,0
2016.0,7.0,10.0,0.0,0.39,90.0,90.0,3.5,0.0,0.5,0.0,0.3,0.0,4.3,2.0,0
2016.0,7.0,10.0,0.0,2.17,237.0,234.0,8.0,0.0,0.5,0.0,0.3,2.2,11.0,1.0,0
2016.0,9.0,4.0,0.0,1.5,186.0,161.0,7.5,0.5,0.5,0.0,0.3,2.0,10.8,1.0,0
2016.0,7.0,10.0,0.0,1.0,264.0,264.0,5.5,0.0,0.5,0.0,0.3,0.0,6.3,2.0,0
2016.0,2.0,1.0,0.0,7.6,40.7436142,1.0,40.82279587,2.0,24.5,0.5,0.0,0.5,0.0,-73.94216156,0
2016.0,11.0,1.0,0.0,1.84,170.0,141.0,7.5,0.5,0.5,0.0,0.3,1.76,10.56,1.0,0
2016.0,2.0,19.0,0.0,12.04,40.64532089,1.0,40.75197983,1.0,35.5,0.5,9.2,0.5,0.0,-73.88317871,0
2016.0,7.0,10.0,0.0,2.13,249.0,161.0,8.0,0.0,0.5,0.0,0.3,2.2,11.0,1.0,0
2016.0,9.0,4.0,0.0,0.6,255.0,256.0,4.5,0.5,0.5,0.0,0.3,1.15,6.95,1.0,0
2016.0,1.0,1.0,0.0,2.5,40.74409103,1.0,40.71276093,2.0,10.5,0.5,0.0,0.5,0.0,-74.00975037,0
2016.0,7.0,10.0,0.0,1.3,186.0,233.0,7.0,0.0,0.5,0.0,0.3,0.0,7.8,2.0,0
2016.0,7.0,10.0,0.0,0.8,143.0,142.0,6.0,0.0,0.5,0.0,0.3,0.0,6.8,2.0,0
2016.0,11.0,1.0,0.0,0.7,237.0,141.0,5.5,0.5,0.5,0.0,0.3,0.0,6.8,2.0,0
