pickup_year,pickup_month,pickup_day,trip_distance,RatecodeID,pickup_location,dropoff_location,fare_amount,extra,mta_tax,tolls_amount,improvement_surcharge,tip_amount,total_amount,payment_type,
2016,2,1,10.7,-73.87317657,40.77396011,1,40.71646118,1,30.5,0.5,6.36,0.5,0,-74.01435852,38.16
2016,2,1,10.43,-73.86325836,40.77000809,1,40.70248795,1,30,0.5,5,0.5,0,-73.98284149,36.3
2016,2,1,3.73,-73.9782486,40.68432999,1,40.63936996,2,13.5,0.5,0,0.5,0,-73.96859741,14.8
2016,2,1,1.5,-74.00387573,40.74211121,1,40.75839996,2,9,0.5,0,0.5,0,-73.98899078,10.3
2016,2,1,3.01,-73.99225616,40.72493362,1,40.75801086,1,11.5,0.5,2.56,0.5,0,-73.96334076,15.36
2016,2,1,8.2,-73.87303925,40.77425385,1,40.75233459,1,23.5,0.5,7.55,0.5,5.54,-73.98709106,37.89
2016,2,1,0.78,-73.99485779,40.72485352,1,40.73249435,1,5,0.5,0,0.5,0,-73.98773956,6.3
2016,2,1,2.28,-73.9653244,40.76607132,1,40.78832245,2,8.5,0.5,0,0.5,0,-73.94101715,9.8
2016,2,1,2.1,-73.95545959,40.76869202,1,40.7942009,2,8.5,0.5,0,0.5,0,-73.94070435,9.8
2016,2,1,0.33,-73.99951172,40.7312088,1,40.73068237,2,3.5,0.5,0,0.5,0,-73.99562073,4.8
2016,2,1,2.2,-73.97316742,40.67805099,1,40.65243149,1,9.5,0.5,2.15,0.5,0,-73.95429993,12.95
2016,2,1,6.1,-74.00904846,40.71085358,1,40.77156067,1,20,0.5,3,0.5,0,-73.95326996,24.3
2016,2,1,2.36,-73.9593811,40.76305771,1,40.73915482,2,8.5,0.5,0,0.5,0,-73.97999573,9.8
2016,2,1,2.05,-74.00389862,40.72309875,1,40.70732117,1,9.5,0.5,2.16,0.5,0,-74.01397705,12.96
2016,2,19,3.21,-73.9756546,40.74486542,1,40.71875381,1,15,0.5,2,0.5,0,-73.9861908,18.3
2016,2,19,3.5,-73.9896698,40.73001099,1,40.6957016,1,16,0.5,4.3,0.5,0,-73.9681778,21.6
2016,2,19,5.2,-74.00051117,40.72071838,1,40.78392792,1,23,0.5,3.5,0.5,0,-73.95639038,27.8
2016,2,19,4.28,-73.99115753,40.73934174,1,40.70833206,1,19.5,0.5,2,0.5,0,-73.96846008,22.8
2016,2,19,2.15,-73.97528076,40.73299408,1,40.72728348,2,13.5,0.5,0,0.5,0,-73.99964142,14.8
2016,2,19,18.66,-73.78960419,40.64672089,2,40.78675079,1,52,0.5,6,0,5.54,-73.94694519,64.34
2016,2,19,1.67,-74.00292206,40.72801208,1,40.72592926,2,10.5,0.5,0,0.5,0,-73.97740936,11.8
2016,2,19,14.76,-73.77680206,40.64508057,1,40.6039505,1,40.5,0.5,0,0.5,0,-73.91120148,41.8
2016,2,19,0.71,-73.99985504,40.7384758,1,40.73634338,2,5,0.5,0,0.5,0,-74.00827789,6.3
2016,2,19,1.71,-73.98631287,40.76198196,1,40.74601364,1,8.5,0.5,1.5,0.5,0,-74.00047302,11.3
2016,2,19,0.4,-73.98355865,40.75544357,1,40.75953293,2,7,0.5,0,0.5,0,-73.98558807,8.3
2016,2,19,1.1,-73.9765625,40.73948288,1,40.74976349,2,8.5,0.5,0,0.5,0,-73.98776245,9.8
2016,2,19,2.92,-73.96824646,40.75990677,1,40.79528809,2,11,0.5,0,0.5,0,-73.94548798,12.3
2016,2,19,1.04,-73.99133301,40.74502182,1,40.74912643,1,6,0.5,1.82,0.5,0,-73.978302,9.12
2016,2,19,0.52,-73.97225952,40.76337814,1,40.75865173,2,4,0.5,0,0.5,0,-73.96643829,5.3
2016,2,19,1.64,-73.95953369,40.76440048,1,40.77732086,1,8,0.5,1.86,0.5,0,-73.97846222,11.16
2016,2,19,3.92,-73.97108459,40.75538635,1,40.79711151,2,14.5,0.5,0,0.5,0,-73.9699173,15.8
2016,2,19,1.35,-73.9750824,40.76174164,1,40.75852966,1,8.5,0.5,1.96,0.5,0,-73.99240875,11.76
2016,2,19,2.31,-73.98049164,40.74251938,1,40.71754074,2,16,0.5,0,0.5,0,-73.9878006,17.3
2016,2,19,1.1,-73.98741913,40.73588562,1,40.73447418,2,8,0.5,0,0.5,0,-74.00222778,9.3
2016,2,19,1.15,-73.99295044,40.74281311,1,40.74114609,1,6,0.5,1.82,0.5,0,-74.00535583,9.12
2016,2,19,3.65,-73.98117828,40.75320816,1,40.79135895,1,13.5,0.5,1.7,0.5,0,-73.97389984,16.5
2016,2,19,2.17,-73.95697784,40.7750206,1,40.77407455,2,10.5,0.5,0,0.5,0,-73.95698547,11.8
2016,2,19,11.23,-73.87297821,40.77412033,1,40.7726326,1,33.5,0.5,8.07,0.5,5.54,-73.98591614,48.41
2016,2,19,17.5,-73.95736694,40.71299744,1,40.64531708,1,48.5,0.5,12.32,0,0,-73.77643585,61.62
2016,2,19,4.5,-73.9890213,40.6919632,1,40.7271843,1,16.5,0.5,0,0.5,0,-73.95285034,17.8
2016,2,19,1,-73.9736557,40.75737381,1,40.7580719,3,2.5,0.5,0,0.5,0,-73.97323608,3.8
2016,2,19,3.7,-73.98643494,40.72244644,1,40.7640152,1,16,0.5,3.45,0.5,0,-73.97679901,20.75
2016,2,19,1,-73.98757172,40.73350143,1,40.74303818,2,6.5,0.5,0,0.5,0,-73.99276733,7.8
2016,2,19,2.34,-73.9640274,40.75667191,1,40.78483963,1,9.5,0.5,2.16,0.5,0,-73.94837952,12.96
2016,2,19,9.17,-74.0099411,40.72089386,1,40.7791748,1,27,0.5,5.66,0.5,0,-73.95481873,33.96
2016,2,19,3.34,-74.00469208,40.73033905,1,40.76101685,1,13.5,0.5,2,0.5,0,-73.99092865,16.8
2016,2,19,18.86,-73.78398132,40.64863586,2,40.72195816,2,52,0.5,0,0,5.54,-73.98731232,58.34
2016,2,19,1,-73.97757721,40.75417328,1,40.75042343,2,6,0.5,0,0.5,0,-73.99086761,7.3
2016,2,19,2.3,-73.9995575,40.73352051,1,40.76136398,1,11.5,0.5,2.55,0.5,0,-73.99002075,15.35
2016,2,19,1.08,-74.00702667,40.71886063,1,40.70943069,1,5.5,0.5,1.5,0.5,0,-74.01732635,8.3
2016,2,19,1.12,-73.97959137,40.75238037,1,40.75170517,1,7,0.5,1.66,0.5,0,-73.99376678,9.96
2016,2,19,1.98,-73.9724884,40.74047852,1,40.76420975,1,8,0.5,2.32,0.5,0,-73.95917511,11.62
2016,2,19,1.48,-73.98297119,40.7610321,1,40.74758148,1,9.5,0.5,2.16,0.5,0,-73.97458649,12.96
2016,2,19,1.3,-73.96078491,40.76562119,1,40.77920532,1,7,0.5,2.05,0.5,0,-73.95113373,10.35
2016,2,19,4.3,-73.96012115,40.77370071,1,40.72952271,2,19.5,0.5,0,0.5,0,-74.00388336,20.8
2016,2,19,2.4,-73.96810913,40.75545883,1,40.72775269,1,16.5,0.5,3.65,1,0,-73.98355865,21.95
2016,2,19,3.8,-74.00724792,40.72836304,1,40.69197845,1,15,0.5,3.25,0.5,0,-73.97166443,19.55
2016,2,19,2,-73.99749756,40.72153854,1,40.69762802,2,8.5,0.5,0,0.5,0,-73.98711395,9.8
2016,2,19,7.41,-73.98065186,40.75366974,1,40.69007111,1,25,0.5,5.26,0.5,0,-73.99342346,31.56
2016,2,19,2.6,-73.99472046,40.75040054,1,40.72446442,2,15.5,0.5,0,0.5,0,-73.99372101,16.8
2016,2,19,1.6,-74.00495911,40.73539734,1,40.71739197,1,11.5,0.5,2.55,0.5,0,-73.99541473,15.35
2016,2,19,4.63,-73.98695374,40.72108078,1,40.69195938,1,18,0.5,3.86,0.5,0,-73.96566772,23.16
2016,2,19,5.75,-74.00202179,40.71955109,1,40.74557877,1,20.5,0.5,5.45,0.5,0,-73.95308685,27.25
2016,2,19,2.02,-73.99324036,40.747509,1,40.73870087,1,10.5,0.5,3.54,0.5,0,-73.99939728,15.34
2016,2,19,7.19,-73.79006958,40.64673615,1,40.6919136,2,21,0.5,0,0.5,0,-73.85689545,22.3
2016,2,19,12.04,-73.77674103,40.64532089,1,40.75197983,1,35.5,0.5,9.2,0.5,0,-73.88317871,46
2016,2,19,1.83,-73.97881317,40.78752136,1,40.77555084,2,9.5,0.5,0,0.5,0,-73.95046234,10.8
2016,2,19,2.3,-74.00297546,40.76037216,1,40.73820114,2,11,0.5,0,0.5,0,-73.99144745,12.3
2016,2,19,0,-73.86336517,40.7698822,2,40.76987457,4,52,0.5,0,0,0,-73.86342621,52.8
2016,2,19,0.5,-73.95989227,40.76261902,1,40.76929474,1,4,0.5,1.05,0.5,0,-73.95773315,6.35
2016,2,19,2.7,-73.98504639,40.76079941,1,40.74089813,1,12,0.5,2.65,0.5,0,-74.00778961,15.95
2016,2,19,2.2,-74.00416565,40.70691299,1,40.69511414,1,8.5,0.5,1.96,0.5,0,-73.99772644,11.76
2016,2,19,18.3,-73.99707031,40.71439743,2,40.64439392,2,52,0.5,0,0,0,-73.79065704,52.8
2016,2,19,6.16,-73.96772003,40.75563812,1,40.70796967,1,20.5,0.5,0,0.5,0,-74.01667023,21.8
2016,2,19,2.23,-74.00228882,40.72652054,1,40.75009918,1,11,0.5,2,0.5,0,-73.99137878,14.3
2016,2,19,3,-73.9444809,40.79190826,1,40.82262039,2,13.5,0.5,0,0.5,0,-73.915802,14.8
2016,2,19,6.52,-73.94889069,40.7817688,1,40.82411957,2,21,0.5,0,0.5,0,-73.85936737,22.3
2016,2,19,1.59,-73.98906708,40.74803925,1,40.75331879,1,7,0.5,1,0.5,0,-73.96994019,9.3
2016,2,19,1.9,-73.96759033,40.76296616,1,40.75101471,2,11.5,0.5,0,0.5,0,-73.99068451,12.8
2016,2,19,0.6,-73.96950531,40.7631073,1,40.75488281,1,4.5,0.5,1.7,0.5,0,-73.97590637,7.5
